sexy,0.0,0.0,0.0,0.0,
sharing,17.0,18.0,1.0,0.0,
she,0.0,0.0,0.0,0.0,
shops,0.0,0.0,0.0,0.0,
should,0.0,0.0,0.0,0.0,
show,0.0,0.0,0.0,0.0,
sign,0.0,2.0,7.0,0.0,
signaled,0.0,0.0,0.0,0.0,
sites,0.0,0.0,0.0,0.0,
small,0.0,0.0,0.0,0.0,
smitten with his longtime,0.0,0.0,0.0,0.0,
smoke,16.0,7.0,4.0,0.0,
so,0.0,0.0,0.0,0.0,
some,0.0,0.0,0.0,0.0,
somewhere,30.0,36.0,10.0,0.0,
soup,9.0,7.0,0.0,0.0,
sources say mcshane,0.0,0.0,0.0,0.0,
specially,170.0,22.0,0.0,0.0,
speculated,0.0,0.0,0.0,0.0,
spinoffs,0.0,0.0,0.0,0.0,
sports,1.0,3.0,21.0,0.0,
spotted,0.0,0.0,0.0,0.0,
staffers,0.0,0.0,0.0,0.0,
star,0.0,0.0,0.0,0.0,
stardom,207.0,24.0,1.0,0.0,
stars,0.0,0.0,0.0,0.0,
started production,0.0,0.0,0.0,0.0,
state,0.0,0.0,0.0,0.0,
stephen colbert,94.0,5.0,0.0,0.0,
stern,47.0,4.0,5.0,0.0,
steve carrell,78.0,0.0,0.0,0.0,
stewart ’ s show,0.0,0.0,0.0,0.0,
stewart,20.0,12.0,18.0,0.0,
store,0.0,0.0,0.0,0.0,
stores hazardous,0.0,0.0,0.0,0.0,
stores,0.0,0.0,0.0,0.0,
storing a witches,0.0,0.0,0.0,0.0,
stranger,0.0,0.0,0.0,0.0,
style,0.0,0.0,0.0,0.0,
substance,403.0,57.0,1.0,0.0,
suit up,375.0,79.0,0.0,0.0,
surprise,12.0,17.0,13.0,0.0,
swearengen,176.0,0.0,0.0,0.0,
switch up,42.0,1.0,0.0,0.0,
t,0.0,0.0,0.0,0.0,
taking a long,1.0,0.0,0.0,0.0,
team usa minicamp,0.0,0.0,0.0,0.0,
team,32.0,16.0,1.0,0.0,
tear,32.0,25.0,0.0,0.0,
tell,14.0,3.0,160.0,0.0,
terrifying explosions,0.0,0.0,0.0,0.0,
terrifying,31.0,14.0,0.0,0.0,
territory,0.0,0.0,0.0,0.0,
than,0.0,0.0,0.0,0.0,
that,0.0,0.0,0.0,0.0,
the blasts,1.0,0.0,0.0,0.0,
the daily,0.0,0.0,0.0,0.0,
the majority,25.0,11.0,0.0,0.0,
theatre,0.0,0.0,0.0,0.0,
their,0.0,0.0,0.0,0.0,
them,0.0,0.0,0.0,0.0,
then,0.0,0.0,0.0,0.0,
theoretically appear,0.0,0.0,0.0,0.0,
theoretically,0.0,0.0,0.0,0.0,
there,0.0,0.0,0.0,0.0,
they,0.0,0.0,0.0,0.0,
think,0.0,0.0,0.0,0.0,
this bustling,0.0,0.0,0.0,0.0,
this,0.0,0.0,0.0,0.0,
three,25.0,10.0,53.0,0.0,
threw,180.0,7.0,2.0,0.0,
thrones is preparing,0.0,0.0,0.0,0.0,
thrones,291.0,0.0,12.0,0.0,
throughout the day,2.0,1.0,0.0,0.0,
thunder,21.0,5.0,19.0,0.0,
thursday night with a celeb,0.0,0.0,0.0,0.0,
tianjin,167.0,44.0,2.0,0.0,
tides,0.0,0.0,0.0,0.0,
tight,0.0,0.0,0.0,0.0,
time,0.0,0.0,0.0,0.0,
to,0.0,0.0,0.0,0.0,
told people,0.0,0.0,0.0,0.0,
told reporters,0.0,0.0,0.0,0.0,
told,25.0,8.0,81.0,0.0,
too,0.0,0.0,0.0,0.0,
top,15.0,4.0,12.0,0.0,
topped,0.0,0.0,0.0,0.0,
tour eiffel restaurant,0.0,0.0,0.0,0.0,
toxic,88.0,9.0,0.0,0.0,
trattorias,0.0,0.0,0.0,0.0,
tropic,4.0,0.0,5.0,0.0,
true clue,1.0,0.0,0.0,0.0,
true,15.0,25.0,6.0,0.0,
turbulence or popularity,0.0,0.0,0.0,0.0,
tv stardom,0.0,0.0,0.0,0.0,
tv,0.0,0.0,0.0,0.0,
unique,25.0,28.0,7.0,0.0,
unit,0.0,0.0,0.0,0.0,
unloads,0.0,0.0,0.0,0.0,
unwieldy,0.0,0.0,0.0,0.0,
urgency,37.0,25.0,0.0,0.0,
us,0.0,0.0,0.0,0.0,
use,0.0,0.0,0.0,0.0,
vast,31.0,0.0,0.0,0.0,
ve,0.0,0.0,0.0,0.0,
vegas,67.0,1.0,16.0,0.0,
venice is a unique,0.0,0.0,0.0,0.0,
veto,0.0,0.0,0.0,0.0,
vibrant contemporary,0.0,0.0,0.0,0.0,
view,0.0,0.0,0.0,0.0,
villages,173.0,37.0,78.0,0.0,
visit to the 2nd,0.0,0.0,0.0,0.0,
visit,1.0,16.0,115.0,0.0,
vote on the iran,0.0,0.0,0.0,0.0,
votes,0.0,0.0,0.0,0.0,
vows in front,0.0,0.0,0.0,0.0,
vows,207.0,29.0,3.0,0.0,
wanted to surprise,0.0,0.0,0.0,0.0,
wanted,17.0,13.0,2.0,0.0,
warehouse district for bodies,0.0,0.0,0.0,0.0,
was,0.0,0.0,0.0,0.0,
wasn,98.0,0.0,0.0,0.0,
watched show,0.0,0.0,0.0,0.0,
water,3.0,4.0,6.0,0.0,
we,0.0,0.0,0.0,0.0,
wearing his ring,0.0,0.0,0.0,0.0,
wearing,146.0,29.0,0.0,0.0,
web,0.0,0.0,0.0,0.0,
wednesday at their bel,0.0,0.0,0.0,0.0,
wednesday,29.0,13.0,3.0,0.0,
week in israel,0.0,0.0,0.0,0.0,
well,0.0,0.0,0.0,0.0,
were,0.0,0.0,0.0,0.0,
weren,92.0,2.0,4.0,0.0,
westeros,122.0,86.0,85.0,0.0,
what,0.0,0.0,0.0,0.0,
when,0.0,0.0,0.0,0.0,
whether,0.0,0.0,0.0,0.0,
which,0.0,0.0,0.0,0.0,
whichever,22.0,0.0,0.0,0.0,
while thrones,0.0,0.0,0.0,0.0,
while,0.0,0.0,0.0,0.0,
who,0.0,0.0,0.0,0.0,
why,0.0,0.0,0.0,0.0,
wick,0.0,0.0,0.0,0.0,
widely,0.0,0.0,0.0,0.0,
will,0.0,0.0,0.0,0.0,
windows,0.0,0.0,0.0,0.0,
winning british actor,0.0,0.0,0.0,0.0,
winning,0.0,0.0,0.0,0.0,
witches ’ brew,0.0,0.0,0.0,0.0,
with,0.0,0.0,0.0,0.0,
won,0.0,0.0,0.0,0.0,
wooden,114.0,19.0,5.0,0.0,
work ethic and love,0.0,0.0,0.0,0.0,
work,6.0,3.0,0.0,0.0,
workers combed,0.0,0.0,0.0,0.0,
workshops,172.0,26.0,1.0,0.0,
would,0.0,0.0,0.0,0.0,
writing,7.0,27.0,2.0,0.0,
written,202.0,22.0,0.0,0.0,
x,0.0,0.0,0.0,0.0,
year - old,0.0,0.0,0.0,0.0,
year of dating,0.0,0.0,0.0,0.0,
years also had their,0.0,0.0,0.0,0.0,
yet,0.0,0.0,0.0,0.0,
you,0.0,0.0,0.0,0.0,
your,0.0,0.0,0.0,0.0,
youtube,60.0,37.0,14.0,0.0,
